restaurant_id,utilisateur_id,nb_compliments,date
bLCdohUvOM7l1OcXifmblw,VizhcyMWWPz3UDXEBeix4w,0,2012-07-29 03:32:26
RNi6tW22UMgHwWLAb0mYdA,Fw4UjJ6yBeyPB27Y4wwEUQ,0,2012-07-29 01:24:44
VyVIneSU7XAWgMBllI6LnQ,SVNk1hWawHXA_JSCqT4rsQ,0,2014-07-02 02:32:35
CH3GQlTeeCdT51ddJAxwVg,t4A2d9-I-JEeblw2hy2tsw,0,2012-03-17 02:24:23
cYwJA2A6I12KNkm2rtXd5g,w-w-k-QXosIKQ8HQVwU6IQ,0,2015-05-23 19:03:48
HVFKw_1abKVGYscxYKlKYA,sBqCpEUn0qYdpSF4DbWlAQ,0,2014-03-15 18:13:53
GdgGAINCqMXqcuKd2nKEBg,Yej5B4nd8PqpHMQcmCTDrg,0,2011-08-06 03:24:57
ept9mIlqGIsemr6w0RczaA,v-ycLH_ziGCe8n6czSSl4g,0,2013-05-19 03:50:49
JDZ6_yycNQFTpUZzLIKHUg,Vy1sCEcJlXyVZyy3CRsFkA,0,2017-03-17 09:14:22
WbcN3mkRgoV2RtGMCMVr1w,B855Q1HFe8HKZ9zytQONYw,0,2016-11-19 21:57:40
YtUaJkgKc1pucwdSq_DQeQ,fw5IAPFcy2aQIdpmUXOjDw,0,2016-01-23 21:07:00
LBwFjTUlDeikknOoQTXxhg,qlaVQkSxKcqfHJhoZU3rKg,0,2012-10-05 20:05:35
bPcqucuuClxYrIM8xWoArg,RQlnSCjuqMnhR3Qk6j4KoA,0,2012-01-04 04:35:04
UDk7qUVIetK3Y3NuARguqg,qmuCid52Y-SaJS_6v2CkNg,0,2016-08-08 02:08:11
y8d90Pt16Nip-B5UXWBP-w,ztKdCT5La4wX8pOPutJBJQ,0,2012-05-18 01:04:26
e41TP5cXZqSrz50xCBJqZw,b0uTowvjxdIAExKiJbmA7A,0,2016-01-16 01:02:37
Vs7gc9EE3k9wARuUcN9piA,6LO3hkrSt1-mAU1oR8sbhA,0,2013-02-04 22:36:18
RLvyPLb8uNeHW6mli1yOZA,EECe-fGJU0ZSe-za9N-7fA,0,2018-01-25 07:40:43
hIUKufhwR6Ifn7bi0-phLA,3sppL1InPCZKa_VdwzBA0g,0,2012-03-30 20:00:25
FirWX-Ep5203TsdiGgShKg,yuVIr3AhEPJ3oiaIcXkcxA,0,2014-06-22 00:16:26
mUdalYTuAtnZm2K9zoH27Q,ZpUI9ze0YlA6nMSHwx3ZYQ,0,2013-07-04 00:49:35
bMZBkFrTI6uSYQB6XYnvnw,48Jn_3tJ8iGI-FotO7pWVw,0,2016-01-17 08:19:55
DJcvnN7BCiqOUAra35xYuA,qPNIxFBH-5aQ2Eu5b_zfSA,0,2015-01-18 20:19:05
y8zlR75tcmvkg49dqdLGDg,YF3KmwYMeONIfX02OTxwFw,0,2015-09-04 03:50:36
KTjfQxsQDKWP0dWXBCyXuA,rdysF0ymVkMX82Bu_8x3nA,0,2013-02-03 03:01:37
oYPpWHgsjcIt-tUzGXk_eA,RdTdVgd9u58BA52d0eHqcQ,0,2012-05-23 02:31:45
ydcNlRMKs93AQpOhVkSrGQ,cuCf5ydDSmXAgAeCf8ELtA,0,2012-03-15 04:19:10
BnpuVvPy3sfLlkqKCx6Xnw,34ZStg57kfNT0Zu4NNiD0Q,0,2013-03-10 17:55:27
lOKgoQtMhnlf6hWvrOiMtQ,BD43U0mfg5YcinywSZIQsQ,0,2013-05-24 02:29:29
u4ihxqmtr1X230QA9ElJgg,plIavKaWbZViwE7p8DlNEA,0,2014-06-05 03:05:10
-FHjXYCSizyNgUv-EXn6Yg,f_-0PP72bmHQBIMj3K7Dgg,0,2016-08-29 23:12:13
mkhjTkDlEqQGP-1IzfyN7g,5p3kWmDzPWQypUn3lCzUGw,0,2013-12-08 23:38:52
NhGkSF9UB3hiDKUY9roHBg,GLA5fJpiUS6FC9U3GhaJwg,0,2011-04-10 07:44:12
k-dDZvTeLysoJvjHI-qr9g,tl2TdrTlFy8Tnqpz_vvY_w,0,2016-01-09 04:04:40
5ma1OUQWy_Ds80xUiP7JPQ,tcvgt1EMW-OcQPvqhXAXYw,0,2016-10-04 19:29:42
q3YnYPjLuBGRDi_59yTC5g,nRdfX_I0CaOq7lJunJMPpA,0,2018-01-19 02:56:54
H8qpFitIesth86zqR4cwYg,qZ3sJPn5NqSVFMLYGAJH_A,2,2013-02-14 02:53:15
cHdJXLlKNWixBXpDwEGb_A,mEiR7F_z1dyiSkCNl5calg,0,2013-02-16 20:40:59
Mjxv8bMs1mOcuhleCpDWOg,dCPHyh3wtd502gdOpClqSA,0,2011-10-12 18:58:08
7sPNbCx7vGAaH7SbNPZ6oA,-FBNCqLsQ-siYV3M5DvK-A,0,2011-07-14 01:41:10
sCewr7cA5ra7yd6jBfEe9A,PcvbBOCOcs6_suRDH7TSTg,0,2017-08-05 00:53:42
SQ8Tkavc4TJj-2kanEDzLg,qGF9dONEE9L1ALBucYg22w,0,2015-09-14 21:30:44
84DjKzaR26vphu9fNI9nKg,zYPhmewU6M-NAvbqIOTM4w,0,2010-12-14 21:00:46
yYkvonvBGZB6UMnpzr6Ryw,8DBH3BpLINfTAK_Up5BtUQ,0,2013-06-05 01:11:57
Ea04rGA3H-ZqY1nHLpI2FQ,zgV0ZroIF956gw4cul8MHA,0,2012-10-14 15:48:09
zjvnqTjBp56NhMp1GrlO5g,nEGktX5wLIudijMIbIsswg,0,2013-12-05 00:46:05
Hsn3CYnTsrQ2nJzTKefDQA,dwswTG5kjWrSFOztwbPS2Q,0,2018-01-17 04:21:00
QCe_OTC_9Vf5-oQuflQH7Q,OueXAik2P-eUcXbd1qGXKw,0,2012-10-03 00:31:56
V78f9CdEVTkKFkyhdTYVrQ,uZ4z-4ftg7LbGR_blmZTow,0,2012-08-05 18:26:31
9M6eqYZlyBMo8K9QztXcIA,PPxlsFQILSn4hpkgbrHH8g,0,2011-10-03 04:32:06
RSOinkOUpxm0mGw1IWr4Xw,08mOpJRCpZe3D8UHszP4FA,0,2015-02-23 07:01:03
KkmPDIWzvwbBpyqOHT6pcQ,q93KSB8PtxchdgcY17bH8Q,0,2012-10-07 02:41:39
_HqZL3gK98-Q4ObAoyM1aw,wio2PT99Eth_4Kf0MynIDw,0,2017-03-09 00:57:53
wWuGa3OOQJro_XGe-GKBXA,-BevLRnJhh9JeIT2g5I3mQ,0,2012-04-29 22:57:07
apdb7MGnmnx6nGWBJ0ch_g,WJKocp9RE0KatUwh3_DkGg,0,2011-07-17 18:38:19
iUYAqWKoBdHqYNMDzOXb9w,s5F0viIdrelfeDtcMM65PQ,0,2015-02-13 07:33:06
LelAlfuj5oVRF9CQdWLsNQ,PV-0HCthlb_pxAcCvSUfMQ,0,2014-03-31 02:23:43
LLCB372xpKhdISrLKU4Vkw,_ir8NHMtV7KPTwmBmlkmQw,0,2011-10-02 09:47:16
wGwib7KvPzs5_6aPCk_Fzw,BGzavA_ddMr-jGmhArv7fg,0,2012-01-07 22:52:57
zdE82PiD6wquvjYLyhOJNA,S_7OkmN0BicgWEt2oMmzIQ,0,2014-06-12 02:45:26
4VkLiFoIEjTTpbCRgxjnCQ,_9PeimayT-UdUzAvX28RKQ,0,2014-06-03 16:40:01
bRR4gsjHv0F_RnRGjQBqlg,JlwWHBFT76iSJe5mWIcZ4A,0,2014-03-14 20:42:59
ntfDRwVlUb3nmWdMdPjq0Q,VjmW6SrnIsp3dSPrGukSQw,0,2011-04-17 06:55:45
B-_lsTh8uZx98Fe_esk1aw,-LcGQs6kXkgqE72mh4Wg6A,0,2010-05-14 22:48:36
V9klA6JGT6Fz2UpVP_7sBw,-bf3C-5fniNrUNu_1BCmKw,0,2014-09-05 00:01:38
yX0pOWG_Be9TjGnm0aihVA,8-uWpNpAJUVr0-CrUr1j1Q,0,2014-04-09 04:11:18
6EVBc9kdc3Hd8KZkLVPnGA,1pzP58PeWictHQzctMU0nQ,0,2014-09-23 16:24:28
fT6Uwl6abRQfiNgxre_qbg,rA97zeqOrUYuEM69n0Xn4w,0,2010-11-14 20:35:18
RBAcL6hg2yoaTRv0kKUjPA,q9jCDNZDRUYl2Pwlgxocig,0,2012-08-07 17:41:22
HoKXKkW8oC9q8XnjKLulRw,x4Qe-P_fnJoml-8HWpNSEw,0,2015-02-25 06:03:19
bQ_wtZvMb__OhprY5bF9aQ,Ue_7yUlkEbX4AhnYdUfL7g,0,2013-12-16 02:38:37
LfHUUOyJXWzUbyDrYfHHkw,3ZldLONVFtszI66MAqHsQQ,0,2011-12-26 16:40:52
r8Jr-7YfkhJL2nxk9lxUNg,CLBDMeEs5mONY5uXZ2QRNQ,0,2011-04-20 02:45:51
BaVtTt9pBoI8rrN35tsj_g,nOVWFT3ovhl08DDObYVe5g,0,2016-11-18 01:57:19
VRC7J-ahI4em9ddhihxq5w,HCVvUpb7aU61pC7vYrZQaw,0,2012-01-15 03:16:21
pTW2TYYRNXn-jPn7GWn_1Q,sKiHN8YAavBvWC0DsT5UOw,0,2012-08-03 22:46:33
Cx5oz2bHHa62W248CR1B4w,7-WeMrvOxCH3oJfEWkC5rw,0,2013-02-10 19:27:57
DbK9fyJq4O4zfT1jv6JOhw,vr6yQzmtC1MNM57tjJ-J0Q,1,2014-03-29 04:14:49
5OZS7Sz7oX6XBL7KZE0G1Q,ixRFlNZFCcV7KBDC2cQiVQ,0,2015-09-13 03:19:08
y8d90Pt16Nip-B5UXWBP-w,rWmBa5H-dgaLHD3nVOTZfA,0,2017-06-24 02:44:27
siXCBrVFOXicbM2R-33-8w,zEBjQm_S26TI1Etpvie9sw,0,2015-05-26 23:08:47
PVTfzxu7of57zo1jZwEzkg,tJ1qdNdG0tZywbgH9uw9qw,0,2011-04-24 17:03:00
gBy6UXTpoSHhW6qd15XU0g,zIoIBlOhToSFsjT5cz-ZmQ,0,2015-09-17 04:52:46
Lw9EBaDVg5R36dIE6N2oqw,W_HwGW3zoda31p1FmlcgbA,0,2013-08-31 19:44:24
6OhahrmtLGmkUdPfaMck0A,CxDOIDnH8gp9KXzpBHJYXw,0,2018-01-13 03:42:59
RMIZvXChyfDWzWbNOK0l9Q,1JEXL5K6VTx01tAs6Jskkg,0,2013-02-13 23:27:52
QOE93SXgKd8EsaUT-DaXhA,lesnCKZUYH554j-EDZBlTw,0,2012-08-04 04:13:04
axX1hO_lEn9C-na3mMN4Aw,5mog-DEw97elBQb9NQjisg,0,2016-11-24 16:01:28
ugLqbAvBdRDc-gS4hpslXw,AuC6R6-F2tZsISm7NIriOw,0,2014-06-22 03:22:58
Cr4ipI-tr-R8Q0NilkWNkA,W5UE4LllnPipYa0470mIwA,0,2014-03-13 16:27:56
WDKTg468bkRPW0LqbAZfmg,_HyT6uRsg8PbCd7nuJA0fA,0,2014-04-02 09:21:24
3b4efqz06QrLQ_w2xLc4pA,48NIpr3XapISEtOqMSFA9w,0,2012-03-18 18:51:44
k1c_bC3DK6mKg797vH1T8w,jpib9MAMB_aVxyCDUi9VAg,0,2013-02-16 01:28:30
bMrYaaAy62ppdS09na0RgQ,p30VbeNZC6mzRUTL6lg69w,0,2015-05-18 20:04:12
UMqfeCItzQ2glr4d9apGlA,q9jCDNZDRUYl2Pwlgxocig,0,2013-05-13 22:21:37
VrGI7_nRjXpn0415S3coGQ,FVCoPnoamoriE02YhABGaQ,0,2013-12-22 03:53:45
fyJAqmweGm8VXnpU4CWGNw,x9V7ULRHEGavQD9lR1U0zg,0,2016-01-13 18:40:47
MXC9pwIxovWUc9yu1F8OxA,zB1GFKkXqn-vgoIgkjhPYg,0,2012-08-01 04:43:22
JyxHvtj-syke7m9rbza7mA,ewDNa_FRoG71UFm56eTGkw,0,2013-05-18 22:59:23
KUqInLEY1y7SkyZyDoGn0Q,N-usohyHHMd4NE7UYOELPw,0,2016-11-23 15:56:36
FFolUMaFqs8vdu9ybE4-IA,Z3nwYQzDUimoUl8LNDIxjQ,0,2017-09-27 21:38:55
3dG81ZT3TjPdRARfClWMkw,S10Q9h_W-MKyog8IdcCNCQ,0,2013-02-10 18:36:39
ruPFtD9dU6Cv9_wpzIR4UQ,Mc5cRtCX2n1X14GScfL7_Q,0,2012-07-30 07:36:19
VlnOGlkwsWaWqyzDxvMMMA,cJh4F1zFNJb2wXCNT1uNWQ,0,2012-03-18 21:27:21
PFPUMF38-lraKzLcTiz5gQ,oV2mfhfYHugKdDm-0SlNYQ,0,2010-01-24 18:17:08
Ns20WGWn6s6niKAGIQB4UQ,siVtjO8xrSxbrK-zqXCGew,0,2012-10-10 04:57:05
f8IMQgRwo-8GP372MElDGQ,0tvCcnfJnSs55iB6mqPk3w,0,2013-12-16 14:52:42
wRKYLXr9z--kt96ELXzv1Q,NCBwH9Xx3zNFmH5rk2M_FA,0,2016-01-24 19:45:40
diY31IEunbV8MfDh81FS1A,r5ggPC6OccLk6dDl5yqsJQ,0,2010-11-25 00:57:00
aQ222ydz_GSRZV66xNt4kQ,lxf_9ap6K75XdSn97V8_Mw,0,2012-01-15 09:28:28
nnQDIQ2FM4EfJW76IbmjfQ,gH3JDpHQfVcMEGaAaCJPjA,0,2010-12-05 15:35:42
UT6L3b7Zll_nvRidijiDSA,WDpvs6U_TCx4799oxXcnag,0,2014-03-29 02:41:07
MAuSh7NKoT__CQ4BumoayA,xrxWNeEhu5Qz9rOAea2I1g,0,2016-01-10 23:05:02
H3Gastz2T6iiSRGmlbtoXQ,rKOVduk_kQpoIiom5lbBAQ,0,2011-10-02 02:31:19
jCNBZnkIFv_0omLVTgNR6Q,tyaqaJlJkrqqHiCoUg2WCw,0,2018-01-20 04:00:53
62HlThvB9Rm2QFu_OdXe7w,OtR2RGAXlwTk_iL6u44KRw,1,2013-03-09 06:57:19
h5a8aJ_Pd71JzUGFA-IaAg,KQm9OgdujLZiMRTksmj83w,0,2012-01-11 23:06:17
eduRavkml8awmPachSZXuw,JHFuMHQBLuQ3TtkWwx1bmQ,0,2011-07-29 01:06:46
pi4FLFEOn9AhNUxiLbBeHg,5HjilK4MaY1XGzhx6EWzLQ,0,2016-05-06 21:16:31
loSgYD9dHOsjjm7QCly5qw,9VSF4TdGoqX69qWTMuKwaA,0,2011-04-17 18:40:11
Vs7gc9EE3k9wARuUcN9piA,mfpBLnAAILrBzfA1jbuB9Q,0,2012-01-15 04:41:34
WrHu03srbhJAw6bnTIixdw,jo8vV5iUZLHp617cTKZ7mA,0,2010-02-06 18:15:53
0w3BdEOxvwKTpypwbN5kiQ,K5W2_WsDQVCvs5zrmdTGig,0,2014-06-06 23:04:36
uW6UHfONAmm8QttPkbMewQ,Fv_HnsFKqJ591qoVFAr86g,0,2014-09-24 05:18:29
oXozyDYGP0GhwBxVIP-NZg,_-yj6KmKgHS06eSeUsIbQQ,0,2011-01-06 19:51:41
evdJO0v9rvVixieNEnaeJg,u7hpiBqATVIM_TUrQFfAkw,0,2016-12-15 00:48:07
dIqMQYs6tmowQUygS8sQ6A,WJKocp9RE0KatUwh3_DkGg,0,2011-04-08 03:57:33
FfG8twx5K18y268Gp4dSKA,6kvGowEk1AvUUwWHLkJyNg,0,2011-01-14 10:57:59
mnwRtuVQEsIUomBchu0gwg,EJ7ZhRHsMWj8du77LX34gw,0,2013-05-21 23:35:07
ruWTngdiC68O9la27hvvHw,K13Ty9e1hnskD--_DykWMQ,0,2010-12-19 10:13:00
CV0knwCFA-x-8jJHot6Few,UAX75rCHtJiExR6N-kbDLg,0,2013-02-23 19:09:48
7Q2cYSl5NBYytJzgjX0oKw,EL2Ix01VF_whB5g9CHh2Ag,0,2013-02-04 19:42:52
N93EYZy9R0sdlEvubu94ig,itI6CqeR92ikei1n86N5sg,0,2013-05-26 20:12:15
GQxpWDw3MuCwAMV9BA-62w,uJTEn40MZuwQSwziAJxOSg,0,2013-07-30 21:13:02
lxPWvoHDxgxBXIwfRjtLwg,gtEjMgcW74ZcG0zzMctmKg,0,2011-10-01 03:50:15
VsewHMsfj1Mgsl2i_hio7w,rA97zeqOrUYuEM69n0Xn4w,0,2011-07-10 05:17:28
IPyrraIafBs8afeVMGmfCQ,mt9mKxvSo1c_8DarT29RGw,0,2015-09-03 21:35:53
DkYS3arLOhA8si5uUEmHOw,ZK6aHHTiNlQWCCmv69OXnA,0,2012-10-21 10:19:33
7dKIMvsTQI6zO-NYdRmrwA,9VSF4TdGoqX69qWTMuKwaA,0,2010-11-20 18:09:02
OgJ0KxwJcJ9R5bUK0ixCbg,hf27xTME3EiCp6NL6VtWZQ,0,2013-12-17 15:06:15
qWflasEfK2strQg5Ulcz4w,csEL3VrnnX-T2rWX16v3nA,0,2015-01-18 07:17:06
E67gGK8yOn9kkNzx8FzQKA,0E2Q9mJsMdQ0hRkKTVWuag,0,2013-12-03 02:20:02
roMIrAUtgNgBVb6kbYMRHQ,FG6cMfXZIxy4avANf3fmoQ,0,2011-10-20 10:26:04
E9IPxXY6pS2gTW2FBkAJmg,u0JoB0Vm1ZhwF8nysxPnfg,0,2010-12-16 03:29:46
CCNp1qS8n2gh51X7Wadabw,liB4yw7KyWT8QTGZhtgKOg,0,2014-03-21 23:02:43
3cg4pKBL8DTFXCtZ5y9V4g,kmE8w5Y785eZmodsx0V6Ag,0,2010-12-12 02:39:21
1PFg5TTddZiTmkBq0RuqzQ,Amt7v32lWx2GcW5goeXKPQ,0,2014-03-15 14:01:55
td-NOo-k4xhfVmO5X92uAg,cImvLb3Wvd5EZ8SRjKAPsw,0,2012-01-10 02:25:09
AZQ6eiVqhMalpVL9Bbq6Iw,7bMJApc_Qsyr3r5y8s4_tA,0,2015-01-23 18:05:16
PQWE8a6Opjiuzt7DaX2R6Q,VdQvek1H1gZeLnhamXplSA,0,2011-10-20 23:33:11
ku6NGJSMJ5RwKnHrzVBQcA,U_xPSiusfTDi4QALaTr2uQ,0,2014-08-26 05:47:26
Sovgwq-E-n6wLqNh3X_rXg,p_azadim_uWFOXAhhKB3ag,0,2013-02-12 03:46:04
-hq09PjRpGcx4XXhrqh5xw,5YmebJqh7Wd-g3Bh4-vvmA,0,2011-10-16 02:44:39
umrDQGRNied77aVg29_fVw,bOsE3oqfD0TSiiJSUXF02A,0,2016-01-14 04:48:41
8olG8J91NG_QU92WHG5QfA,OSgm7xl3uH3pPqY-sWtsjQ,0,2014-03-22 20:29:50
GdgGAINCqMXqcuKd2nKEBg,G6bkueZBowPPG5kygyRkLA,0,2010-03-05 14:59:04
TNjlLA1DdH75TX_J_XQSRw,5XDmCkzmHB17kovKITtTTA,0,2016-08-03 04:26:47
31BSLQveLV7eeIoWNxhTaw,q15RfTeehDLp_KJjpiNoIA,0,2012-03-14 06:04:10
T5UBAJt5Kod_wQGbH6m9hA,f3670JXvEcEbTvqBc1Igrw,0,2014-03-23 23:18:04
_kdpjoGrIzA64E6aXHA66w,iCXSs34zzuqM3gjd_Ok0ng,0,2013-08-16 22:56:52
XXW_OFaYQkkGOGniujZFHg,DfOj2Jf4MlTQiF5TMHCm2g,0,2010-12-04 06:58:24
DgHXVoAZ4XzbcQMahuJCbw,bzapbb28xMO0NE9oRK27gg,0,2011-01-05 19:34:44
hiydLAE7gWotTslBJYENrg,Wy8uvBUTJRF9M3jj90S0jg,0,2013-08-31 21:10:12
QOmojzu24dTI2coPjOtu2Q,9QpuHleuFAVlNo4lr0cvSg,0,2015-12-10 10:03:52
QpOAv584eb-ecG4TLEm95g,29DWe8SD_RCeZ_A6ihxnhQ,0,2012-08-05 02:34:18
Ns20WGWn6s6niKAGIQB4UQ,bAhga42kzGU7x67Y5qS8rA,0,2013-08-29 02:22:31
b48IZPvY6MQO8MXK3uCNCQ,XPzjrJYHvX3sS1XgKzlJuQ,0,2016-08-04 03:30:26
BvTU8s3v-qfTtsSKV6Y16A,WJKocp9RE0KatUwh3_DkGg,0,2012-07-22 19:06:46
6Wvn57wjSrVX7gJM37CIZw,I6_iSxnhMqffRc8m6jOr1w,0,2011-04-09 23:49:48
8bZ49zy4KlFVu5teFETYhQ,jEBySjq6tgL-_R3P7LHq0w,0,2012-01-05 01:56:21
MLQeuiL9rqOq_rDKGEcU0A,0hnfc4XlbDFMs69BaV5YbQ,0,2017-10-02 03:44:50
DC3Uyai-vCCUgMmMvLESlw,g89D3f_9GnTzHPNoxIpuKQ,0,2011-10-20 03:31:42
bejxx0XrZ6Ogv-o-3InELA,rze0JMnOZNEDVDOzJ0E4Yg,0,2016-11-19 01:42:54
T0Uw6vwwfO3el29wBoDamQ,sfQXLZGk6beiSuNZYb8iSQ,0,2011-04-24 00:35:38
tuCLe8Rose9TzqDw21ycIA,EEmb61yI7Nit55CHflV0Gw,0,2015-05-19 00:14:25
gkAWemHxnnAawJ6CThOrvg,8LIRbIgdGCbrnavCfwH52A,0,2016-04-28 00:29:21
AL5YzikrmxwcBzBNLGO7Jw,2VABkVdFhHGMo7wAqfofGA,0,2010-05-16 21:00:24
XAt9Km4EIM6EE7LXwfB2Vg,yH3Jyu5vRTAJ8uMAD2bLGQ,0,2011-04-09 00:53:40
tuv-XKXejzGNzkRqNFCKiQ,42-gIJpkQFZVwGh-8iGG-A,0,2013-08-25 15:38:14
JTFFtWy_chbsHTs95yD_2Q,ZDYfi_-uwvfDs-8tf_TwPg,0,2016-01-30 23:18:18
Y0NkII8gne1QEJbUCBi2tg,rGd8YUtvhSdMm8-9cMdQ4Q,0,2015-06-10 00:01:04
JyxHvtj-syke7m9rbza7mA,3nDUQBjKyVor5wV0reJChg,0,2012-10-06 00:48:19
5shgJB7a-2_gdnzc0gsOtg,1wOQUXOsn_KamWsUTHwFBw,0,2011-01-04 03:47:24
ng8vj7q4kFt7d4Ud4lBhHQ,lsQQ2nF98aCyrmVCuGf4mQ,0,2013-02-27 04:35:54
ebTvBxSStI9Vf5Tpux_X3Q,IuEb-wEFXIGSSH1ctOSX3w,0,2010-12-09 18:01:57
eS29S_06lvsDW04wVrIVxg,mOanh--SkJagXdsfJU3wxQ,0,2015-08-31 01:16:08
qjLlFfu2pnJ9lVYlj-4QVg,1o-d_kvOceQR5aPO90vQAQ,0,2013-02-02 19:31:38
v9u0NgjA4iQeKGevFnYSCA,Hw8mxfICqErjwIVsC5rXUw,0,2012-01-01 00:33:11
7EZ4Eu7YJ1ltRCC5jXFJrQ,drrUNO_oPVFTCl0Piew-0Q,0,2013-02-14 05:51:48
BcW7Z9lPmOB_8eS2lEuOqQ,2Wiz4OxjnqTnliklnLcndg,0,2016-04-20 06:29:57
F0lI9okn4pzmN_iq5UqF7w,fbXYZk6XoOyFFaHPzHrsTg,0,2017-03-17 18:10:27
wX1ORSDKPkA5ftE7F6UONw,rmtIsNVj4V3vw66dLrVejA,0,2016-11-17 19:25:28
v04EmZIqReWVD_Ri3rofUA,NMazPtg4_oATN9em2xlgbw,0,2012-10-14 17:16:45
JyxHvtj-syke7m9rbza7mA,uATs8m6LJEUfHMjZlW3m8w,0,2013-08-16 03:38:09
JnotDMU1KOYHm5kHHuPnyg,B1wLkUxnzVGSdKPaYjOVBw,0,2012-10-30 19:01:20
mnwRtuVQEsIUomBchu0gwg,y1GDoRpH2B_SYMU9ul0_fg,0,2017-03-20 00:14:12
wC_uWvRXyWqG6EygMfPhOQ,vnuObrPdsTTtv5BB_xDpsQ,0,2011-10-06 06:26:56
-ed0Yc9on37RoIoG2ZgxBA,Pl1YRXDibRLFADVH2hTx7A,0,2014-02-22 23:31:40
_Y7090jnL5EezPib1ZVF1A,udpfGxriuoBdWRBdplJl-w,0,2012-03-23 06:39:06
_F1_05YYlvePzomZ_NFijA,_WvEXsx2eZ53lTWHlIx9kg,1,2016-05-03 15:23:19
apdb7MGnmnx6nGWBJ0ch_g,NsegE9Mqm3GCQeSx0v0tYw,0,2011-10-06 23:06:33
pomGBqfbxcqPv14c3XH-ZQ,Uqe97PzejrqTfm4cH-HeAg,0,2017-06-16 21:39:59
xy1McNUocWlt-8DZ7Ifg9A,GERRIWMslcP4-O6mLErPSQ,0,2013-02-09 05:59:19
W90h9VXUSdRz1_uJhweVPQ,Kx4cTU1RMcmj-FgyB3xPig,0,2014-06-04 04:23:32
wN2zNgEK-QizEA_NKAHj6Q,qgbRvkZ8tUiAtNAM34YBzg,0,2011-04-19 02:31:34
J7EUrh1q3lgENaoTrHZl_w,TgW-w80-ketnwdUsjsAaNw,0,2013-09-26 02:33:40
4HeS4zlbf-IbwEItbrISlw,EKNBoL8VL05FKG-TUDuWow,0,2013-02-21 03:05:49
IB8zLlGraOg9LU7qQVLPyg,vWP8-aQX0rYJszqkWVL7Ew,0,2012-07-22 21:05:17
VINE7iA13oerzpSvnh40Pg,dqNRPhVGZXPzTWDFGQO0ew,0,2013-02-03 17:46:05
Eufhdwi954UY-9MsdHjJKQ,0KeT9NKimYkHN0wlrij-dg,0,2014-03-14 01:01:27
YwLZ6RDKKhPAoAOP5m_elA,YXQVy-wU71_JkbxbQs1aGw,0,2010-11-28 19:40:42
41Kbugm-qmIQTt7unkALYQ,j3i9cNSQ8_Rj-6OQhRCt9w,0,2012-03-22 01:53:52
wX1ORSDKPkA5ftE7F6UONw,nY9FUScv1oLEo-XNjOcr4g,0,2016-04-21 20:58:44
KTzBUAzUfFqvttyjWi_irw,3nDUQBjKyVor5wV0reJChg,0,2014-03-15 03:42:14
82YGtjc5KKikNiqBZ33qzw,oUojbt0x3cGU1MZM-6Wc9Q,0,2017-03-22 01:39:50
AL5YzikrmxwcBzBNLGO7Jw,lsl_Le9iVqmt17IcRPEzGA,0,2014-03-20 18:01:55
dWrezcuIAO-Ckx1W0gu5jg,tt388DQMt1hhvnmyLbwvNA,0,2012-03-26 01:37:46
wj2DUF07FDk9-nTKcoPaPQ,2QzRjcVPRY-ZZSKqqydPUA,0,2018-03-25 16:41:44
IMLrj2klosTFvPRLv56cng,SAPltgfFSgI1K9aUuOWcXw,0,2013-02-09 03:52:03
JOoblYsQjFT-47tkt6om0A,JrXC_MDp38BWwLn2SFdNsA,0,2014-06-03 01:47:42
-hq09PjRpGcx4XXhrqh5xw,Uqe9ixtYsSeB6h67SfCOFw,0,2015-05-19 03:55:36
JyxHvtj-syke7m9rbza7mA,Ub3ogXGUS2twOZ5GvSCMtA,0,2015-01-31 02:11:06
-9YyInW1wapzdNZrhQJ9dg,SdyD3VeFsrzeR6WoOhhq4Q,0,2012-08-10 17:25:26
W1Yr6c2XDx_RBjb6WsV-aQ,-sby2p3gq-Ou0kBv6FsoXA,0,2013-06-01 21:30:33
wgxQ7rnkLHcjITD3j6B_OA,DpWws8MmKMtmqBfkuaz3bA,0,2013-05-18 20:06:09
fQwB9Z98YEhkJit7c3z51A,l1VoG-0-bDF-us7xbWxfeg,0,2015-05-30 15:38:27
M-bM5y8qdE-Z3mfZept1EA,A9AnWnmXa87emAVGsUpnyg,0,2017-10-02 03:29:22
DPA9MQKkCqT0qnevsG740A,_GCtk6kjbArSxiPPLlAfMA,0,2013-03-02 21:21:44
ik0y2ZYiMQBVQsyDDyOzfw,rLrmPfagr7Py0gwvIaqEyQ,1,2014-09-01 20:46:07
K7lWdNUhCbcnEvI0NhGewg,KIyDifnT2JprVspkUH4IEg,0,2015-09-07 19:42:10
0q_BHpxbikVtPRRLRu-U0g,YANbbv5ua4nxId8vv2gOKw,0,2015-09-01 23:49:36
eVsO9Bx4-fty-uTzWdZKHg,fSvFRzmqSiYz5nR2XOGuug,0,2013-08-19 07:10:05
a-LXFw0SswqpJRxfzl9gsw,JrXC_MDp38BWwLn2SFdNsA,0,2014-03-15 14:29:02
-050d_XIor1NpCuWkbIVaQ,2l1SKaMJiKIcNMK6yQ_L7g,0,2012-03-24 18:58:48
5wpy0z2KSF7buUtiCEquWg,bJTKxBIvb_AR8d4SuLPV8g,0,2015-05-28 21:01:52
