restaurant_id,nom,ville,moyenne_etoiles,zone,ferme
jB4mDYca1nhTKe4TzGraKA,Wychwood Pub,Toronto,2.0,M6C,0
24IRm_qaeKN5gFVdPb_s8g,Taco Bell,Phoenix,2.0,85033,0
X02Unmqi8Scq-CL441T2sQ,Freshii,Toronto,2.5,M5S,0
SxelcKtJlN6X2Vlak0wXHw,Mi Pueblo,Phoenix,4.0,85051,0
ZzF5098L4xg-0COjng2LVA,Burgatory,Toronto,3.5,M6G,0
A-apTF3JfkUPR_oeazZC1Q,Honey Baked Ham Company,Phoenix,3.5,85032,0
-Q5b2LGivWP_ZBwSovGCRQ,Thoroughbred Food & Drink,Toronto,4.0,M5V,0
v8Y1Cpdya8H_3noy2M-3Hw,Free Times Cafe,Toronto,3.5,M5T,0
T5UBAJt5Kod_wQGbH6m9hA,Los Molcajetes,Las Vegas,4.0,89101,0
lG759ODx7tj6wbS7rYip1g,Galanga Thai Eatery,Las Vegas,4.0,89123,0
EEGajOchS2BIZNvJcPK3uw,Bar Pesce,Phoenix,4.5,85018,0
hgc-YJELr_899ExB92z6jw,LongHorn Steakhouse,Phoenix,3.5,85032,0
jI9yhdrdCnN-bhzH0WbXbQ,El Taco Santo,Phoenix,5.0,85048,0
W7LceFeOx-8rLLwgXc8UMw,YunShang Rice Noodle House,Toronto,3.5,M1V,0
Nxg73OigmRQQq0d1pKtkUQ,Xe Lua Restaurant,Toronto,3.0,M5T,0
c9eUmcKIfgDaF-WUv4ILVw,The Pint,Toronto,3.0,M5V,0
buk0wVdm_42901qeVIoTrg,The Lunch Crew Catering,Las Vegas,2.0,89107,0
jUgUFVZzyD6MOlLnB2vJPg,Jimmy John's,Phoenix,2.0,85040,0
PmQqj0wAnraXPuPSZCzEZQ,Barrio Avion,Phoenix,2.5,85034,0
1kHr1RTkm_J-dfrq-HPBug,Viva El Taco,Las Vegas,3.5,89156,0
aSWwfZ38Vi-805mMEXH_lg,Sunset Grill,Toronto,3.0,M6N,0
Vg4N2DsGrzzoam9jS1L3Wg,Johnny's Hamburgers,Toronto,3.5,M1T,0
aeEVWgcUf1-f46Dk-EzgTQ,Fresh Cup Bubble Tea,Toronto,5.0,M2J,0
A-aoA098sX6obvlAxzY8ig,Wallen,Toronto,1.5,M6J,0
5ma1OUQWy_Ds80xUiP7JPQ,Fuku Burger Chinatown,Las Vegas,4.0,89146,0
ME33wRAKWqZzlTJEXPXPJQ,Narin Pastry,Toronto,4.5,M3K,0
tz1kE1IBPehYzDg4BtyD1g,The Bulging Burger,Toronto,4.5,M4E,0
T6jgarJBltDj3gWfF982aw,Subway,Las Vegas,3.0,89108,0
QUxzvPrcWSXCKtYcneXIVA,Rubio's,Las Vegas,4.0,89128,0
JSNc3GdNH3LpE3HdTQl17w,True Brew Coffee,Phoenix,4.5,85022,0
Yl2TN9c23ZGLUBSD9ks5Uw,Byblos,Toronto,4.5,M5V,0
KWM6C4g9x7Fnmjdz8H18sw,Sean Patrick's Pub,Las Vegas,3.5,89141,0
vDg3YmXFsaNgJEHBNi-7tQ,Salad Days,Toronto,4.0,M4W,0
0mGYvAFGxH9bGRqYHxS0BQ,Touhenboku Ramen Restaurant,Toronto,3.5,M4P,0
1XhmwU5PhWABf7IqeLwfBA,4C Broast Chicken,Toronto,3.5,M1R,0
G09gS1axuc2eqbqqwTMaLw,The Madison Deli,Phoenix,5.0,85016,0
_3FxLxdg1unUQc3QqIgJuA,T-Bones Chophouse,Las Vegas,3.5,89135,0
VRTQMh7wVgmzg96YttL3mQ,Cold Beers & Cheeseburgers,Phoenix,3.5,85014,0
ibFdignja_hNpgCjDYP7Ug,Wahoo's Fish Tacos,Las Vegas,4.0,89113,0
Y14TOXSN40oWw7d5mPEkNA,World of Feng Shui,Las Vegas,5.0,89102,0
XINxZ5fHTKq5eCq-z_KS8g,Manchu Wok,Toronto,1.5,M4P,0
ATpYld8anPooG-j2_EU-5Q,Paradise Bakery,Phoenix,2.5,85032,0
5RzR64HqnLRHo-MpZ129mQ,Nove Trattoria,Toronto,4.0,M4T,0
SlBl7jXhgv85tkuoTz9IOw,Working Dog Saloon,Toronto,4.0,M1M,0
jCNBZnkIFv_0omLVTgNR6Q,Pure Indian Cuisine,Las Vegas,4.5,89119,0
9iIztpy5MJuSFrLgK1HIcw,Tim Hortons,Toronto,2.5,M5H,0
dc3uoAmNo5STqKV6mlD_aA,The Drake Hotel,Toronto,3.5,M6J,0
tngl2VZ4VGpK3qFpmU0NMw,Scaddabush,Toronto,3.5,M5V,0
Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,Las Vegas,4.0,89119,0
3tqwUw4XWf-RFEtVROZ2ZQ,Len Duckworth Fish & Chips,Toronto,4.0,M4C,0
zsyQEMYhIDcdGLbf-kYlRw,Papa Johns,Toronto,2.5,M5A,0
B7wVtgjOxkFNOoD6S11Urw,Flowing Tide Pub 6,Las Vegas,5.0,89103,0
CztQkxRXch0__MsSmB0tTw,ChiAm Restaurant,Las Vegas,3.5,89146,0
q2PUogtjncgsNn-pLzw5HQ,McDonald's,Phoenix,1.5,85020,0
FQr_scgz9a4sXTdRS4d3mg,Paramount Fine Foods,Toronto,3.0,M5R,0
VrIskBdLuRxS0HsSimJOhA,Tilted Kilt Pub & Eatery,Phoenix,3.0,85003,0
ujPuhQdg8-GCJQg6BoRJtA,Big Smoke Burger,Toronto,3.5,M5V,0
_6mvQX9x66oz046eS5ii8w,Juan's Authentic Mexican Food,Phoenix,4.0,85014,0
0NpsHL0fzaqG3WFu7HS3pA,First Cup Ethiopian Cafe,Phoenix,4.5,85015,0
zN4f3aLeCuIhCTPRH0di-A,Salud Mexican Bistro and Tequileria,Las Vegas,4.5,89117,0
JJAwT9R6Fp2yyWHtWFA8uQ,Sushi Way,Las Vegas,4.5,89169,0
luJ2N0iMnfmqmj4ksl58HA,Pizza Pizza,Toronto,3.0,M5S,0
-mjUxlW8Lyyq0t3GWvD3EA,McDonald's,Phoenix,2.0,85003,0
ba6X1r0Fl1v19yvNmWMeVA,Bourbon Street Grill,Toronto,3.5,M5B,0
odQGs2Rv0nC0fHh4Gfp2iA,Ramen Noodle,Las Vegas,4.5,89129,0
KY5-vGUZhDmDi1ieXRUmmw,Taco Bell,Las Vegas,3.5,89110,0
wHq1efQVz17338k_aUOX3w,Hob Nobs,Phoenix,4.0,85003,0
bo05yEhBVDA6YFOST_Gqlg,Machete Azteca,Phoenix,3.5,85029,0
nwHd2MbIGz0SNG8GpFjekw,Los Taquitos,Phoenix,4.0,85020,0
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,Toronto,3.5,M5M,0
DiCfRiL3WX-vwkK85qrIjw,MrJims.Pizza of Las Vegas,Las Vegas,3.5,89166,0
gSPALi3f3Ga01HGXHrhlUQ,The Depanneur,Toronto,4.0,M6H,0
axX1hO_lEn9C-na3mMN4Aw,Bailiwick,Las Vegas,4.0,89103,0
vcdgxeTfjFW9SXJmuUVOOg,Beer Batter Fish' N Chips,Toronto,4.5,M5A,0
Qeb9RzkMisaBqbxnBkgA9g,Mira Mira,Toronto,4.0,M5H,0
Lyzr1uckXL0U-iBoMc0yfg,Makimono,Toronto,2.5,M9W,0
SFaCcwpIKjrpnT1IjzEDdg,Jerusalem Mediterranean Chef's Table,Las Vegas,4.0,89103,0
KT2E2HQtb0HA0zsjbVp2BQ,STK Toronto,Toronto,3.0,M5R,0
YTCCJ3ShO-zg0dlx1nk6dw,Morimoto,Las Vegas,4.5,89119,0
LBHbyID7tcaGszznHtnCrw,JOEY Eaton Centre,Toronto,3.5,M5G,0
_jGyZz4v9dedx_LIdJHulw,KFC,Phoenix,2.0,85013,0
Ntu_fC4eFSPsNbssHKEg2Q,Eddy's Tacos Y Mas,Phoenix,5.0,85051,0
wNJpk_DvWyqEJfNXhpr2WQ,Toby's Pub and Eatery,Toronto,2.5,M5T,0
PBEUEK39haiJhQzuW4tnYQ,Quiessence At The Farm,Phoenix,3.5,85042,0
GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,Las Vegas,3.5,89117,0
VfCN3rPIFyvJPKia1TecGw,Pinkberry,Toronto,4.5,M9C,0
aGl6ey1bOn2cqguYMIZyFw,La Tradicion,Las Vegas,3.5,89110,0
lOKgoQtMhnlf6hWvrOiMtQ,Joey Yorkdale,Toronto,3.5,M6A,0
k4PFaATcPO0tvTetNbdm8Q,Trattoria Giancarlo,Toronto,3.0,M6J,0
YeuU6rRsodlVQE2JcKPn4g,Alo Bar Yorkville,Toronto,4.0,M5R,0
S7jW3urXh4dal_OgycrxVQ,Vegas Pink Hummer Limo,Las Vegas,4.5,89118,0
01l8MH9tBK6GPvJQdMU1gw,Kaiseki Yu-zen Hashimoto,Toronto,4.5,M3C,0
7cMnc_zSPenfSQa9_199CA,Bloomer's,Toronto,4.0,M6G,0
iwzVhM5CirzkNS5wTxwZeA,The Strand,Phoenix,3.5,85004,0
fzotjiGSsNRIO_OGNVG3IA,Falafel House,Toronto,3.0,M4Y,0
6KUPnYqFBhZHzUFLqOpbaA,Hanabi Sushi,Toronto,3.0,M1S,0
2nqMgNGA0ejmpYFuH77xAA,Avenue Caf̩ + Bistro,Toronto,4.0,M5G,0
-H5Qoimm5siEJ4RSU4FyHQ,Le Greeka,Toronto,2.5,M4M,0
BmPxH4qSViweZGCQjfJGtQ,Thai Express,Toronto,1.5,M5B,0
OY-QPfMdLueBtJgne_9KzQ,KFC,Las Vegas,2.0,89129,0
42yLya7lhe7TQGz3KEdKAw,#1 Hawaiian Barbecue,Las Vegas,3.5,89119,0
WNe-j0R69GFQ1vgipxTD5Q,Bri,Phoenix,4.5,85006,0
JlMTixvNQ5bUGSxF12TLdw,Barro's Pizza,Phoenix,3.5,85027,0
wTb3qNQDXyhHLTAg5eQxmA,True Love Cafe,Toronto,4.0,M5A,0
zZLC1NfOQMfkqCHRWEq69w,Subway,Phoenix,3.0,85017,0
nwB-uvPpPedy57LbQnlQTw,The Hummussiah,Toronto,4.0,M5B,0
k-oXgIdQlBe9rn8rWfRUdw,Famous Philly Steak & Gyro,Las Vegas,4.5,89107,0
0uR48n5SYcLE_DLcjONZPg,Jimmy John's,Las Vegas,3.5,89119,0
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Las Vegas,4.0,89109,0
RAxetR8cu3UXNC6Hf-XGgg,Subway,Phoenix,1.0,85032,0
UWXggIA0t4Pp_xc57niKTg,Queen Star Restaurant,Toronto,3.5,M6J,0
m2WXjeA959-YC1MzzA0APg,Freshwest Grill,Toronto,3.0,M5V,0
c8DsYusKjQYUxnTj9BtVvA,Piazzetta Trattoria,Toronto,3.5,M4N,0
kP17pirKRGLq-qZFDt-Uog,Archi's Quick Casual,Las Vegas,4.5,89123,0
Eau1XrNg91XSzJRn_sCWTg,Chinoise,Las Vegas,2.5,89109,0
Doqz6-NiXEPhr28koWESKw,Grand Caf̩,Las Vegas,2.5,89130,0
3nCK-90bwHpXMzeHJUi-Sw,Chicken Idol,Toronto,5.0,M5A,0
H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Toronto,3.0,M8V,0
UE3AvVnaPEBPneVahYT2eA,The White Chocolate Grill,Phoenix,4.0,85054,0
e2DH7QQssuGqwLltAI5pEg,Humphrey's Kitchen & Koffee,Phoenix,4.5,85016,0
zaBk2imYnk7rG7IdOMhRmA,Pho Saigon Pearl,Phoenix,4.0,85086,0
o3dA9fcwg84luw9yamk7wQ,Butter Chicken Roti,Toronto,3.5,M6J,0
jIDnLUpdKQCYtvT7wT7mJg,Trails End Bar & Grill,Phoenix,3.5,85042,0
4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,Las Vegas,3.0,89109,0
j29tuUdrfaxmGjwxHdHZPA,Tango Palace Coffee Company,Toronto,4.5,M4M,0
9MVKjEMN5T59uzG1xoD2BQ,Cocina Madrigal,Phoenix,5.0,85040,0
K0gZ9EQrzbVY_S8eY2GNsw,Yianni's Kitchen,Toronto,3.5,M5E,0
8IblwilNlenDVwBbEzQEVg,Canton Dragon,Phoenix,4.0,85033,0
V_XIK99ysZ2yjc6TUiPw2Q,Lahore Chaat and Paan House,Toronto,4.0,M4L,0
gTedBMNAi5pBy0amenPOYQ,McDonald's,Toronto,2.5,M3J,0
qXk2CS1-6jKTKpMUIgN9kQ,O'Grady's Restaurant,Toronto,3.0,M4Y,0
Gbj5eesDWGgjqhjDX-Rjjg,KFC,Toronto,1.5,M5V,0
W537pidoTVQmn9x1GPpxgA,Two Hippies Beach House,Phoenix,4.0,85012,0
lXCmTGagqHuPgaeN2g2P1Q,Marcos Pizza,Las Vegas,3.5,89142,0
50NTSGbZ3pN5643_K1IReA,Via Delosantos,Phoenix,4.0,85020,0
gcec09O3lhUrzqXNJq0QVQ,Karbouzi,Toronto,3.5,M5M,0
dNuHB_kDmYCkoUJmvbSL1w,The Bagel Stop,Toronto,4.5,M5G,0
DQbbE26lEFq4rEFSaEEhRg,Swiss Chalet Rotisserie & Grill,Toronto,2.0,M1B,0
p5rpYtxS5xPQjt3MXYVEwA,Greens and Proteins,Las Vegas,4.0,89123,0
xxAGaqYnboeR0SilS7DbAg,Stripchezze Food Truck,Las Vegas,4.5,89101,0
a5d_-h81d0OjN24Duxh-Rw,Subway,Phoenix,3.5,85015,0
gpN0iUpDl7BN2IUwzB7oMQ,Kibo Sushi House,Toronto,4.0,M4M,0
mcWAIj1u1S-QDBhB7CiIdQ,Moon Doggies,Las Vegas,4.0,89102,0
OJqLCq4_ww7jGxiGnTwC-Q,Pizza Nova,Toronto,4.0,M5S,0
3awTUGMdUVrwEBkFFOxn9Q,Mancuso's Restaurant,Phoenix,4.0,85004,0
GSBvHOu7vM6IWFqXTbR_4A,Cuscatlan Latin American Cuisine,Toronto,4.0,M3H,0
eh127ASMZstrELE0K0XADw,Luke's Lobster Las Vegas,Las Vegas,4.5,89109,0
HSoKTWnsu7f3yvywWvBQ4w,Classic Crust Pizza,Phoenix,4.0,85022,0
h9r-Uif_y0b6x80IJFzXLA,Rock & Reilly's Las Vegas,Las Vegas,3.5,89109,0
UT6L3b7Zll_nvRidijiDSA,Five50 Pizza Bar,Las Vegas,4.0,89109,0
mwE5uNVkxCXvEuVa1KQ_3g,Distill - A Local Bar,Las Vegas,4.0,89141,0
hAhvkwAjzvuzxrfu4XI_PA,Sushi Style,Toronto,2.0,M5B,0
6xHAfmlqlpjm9retP20woQ,Jimmy John's,Phoenix,2.5,85016,0
lwxYmWqjmEZ0ukCsXC9Pfg,Giordanos - Las Vegas,Las Vegas,4.0,89109,0
tOL8YMFVyPiXkSYv06AZsQ,Burgs,Toronto,2.5,M4Y,0
gFUSJwVzEDERbaU9FVKfRA,Rajkapuri's Paan & Snacks,Toronto,4.0,M4J,0
WlqxMI84U-Cku3Qs-tJUJQ,Subway,Las Vegas,2.0,89115,0
7gjYJ6leqm2IMJXNpKvIlw,Capriotti's Sandwich Shop,Las Vegas,2.5,89119,0
9edPSkfXKsJmkZYIaOmA7Q,Las Vegas South Premium Outlets,Las Vegas,3.5,89123,0
kblFxfo_xnMUZF0U0aGXQw,Moto Sushi,Phoenix,3.5,85016,0
5R7dT5TPfNsOMenkbHiYbQ,Pokitrition - Sushi Burritos & Poke,Phoenix,4.5,85016,0
XdhoZK1LYGYmmnUwpFNV-w,WaBa Grill,Phoenix,3.5,85032,0
fk9-GzfKDCESiP9Zp8XfzA,Margaritaville,Las Vegas,3.5,89109,0
gKcZz5C32N7llrQst4B7_A,Subway,Phoenix,3.0,85032,0
ZRdHKIjiIa0k5-ufCLyIaQ,Denny's,Phoenix,2.5,85027,0
FThzT9bwBTuLC1oveGVjhw,Pizzaiolo,Toronto,3.0,M4L,0
qov0ZyFFLCIKM-9ewBqPjw,Rush Hour Tavern,Las Vegas,4.0,89120,0
Xdq85F77l3obo0SfuNtNQA,Switch,Toronto,2.0,M5E,0
Sovgwq-E-n6wLqNh3X_rXg,Lindo Michoacan,Las Vegas,4.0,89121,0
O9O0tmaFq4_n4jEENEc1NQ,First and Last,Toronto,3.5,M5R,0
42-UJ-c_97IeqUc6BWjmnA,Pho 88,Toronto,3.0,M3C,0
HtDqG-J4yumWEVf-YA4Tdg,The Shuka Shak,Phoenix,4.0,85014,0
VnibgMdZkBqnMDnY4BWPUg,Naan and Kabob,Toronto,4.0,M1B,0
avdZfgCUrkirUbizXZGMAw,Pizza-Pide,Toronto,4.5,M4M,0
JCtTTygnD0cN8246-8OkPg,Sabor Brasil,Toronto,3.5,M6N,0
pxv5jBUOgsg6Rf6Z88e4mg,The Attic Ale House,Phoenix,4.0,85018,0
GHS1rVjO-RMcRB6WJLpCDQ,Las Vegas North Premium Outlets,Las Vegas,4.0,89106,0
t_XpjR3_Cf7r9tj3w3vAbw,The Beech Tree,Toronto,4.0,M4E,0
6wwb9CQ_tTfmpqoak0ZAhQ,Fv Foods,Toronto,2.0,M3H,0
giCq1MmW-_S2tvNOAHvJcQ,Tarbell's The Tavern,Phoenix,4.0,85018,0
v8KJxkaqdahn90r7chXQZg,Suki Hana,Las Vegas,2.5,89109,0
Asy49gKgikq_NkYsC_7c0Q,Capriotti's Sandwich Shop,Las Vegas,2.5,89141,0
rzSpnojxrHra_wFeN5KpMQ,South Beach Cafe & Deli,Las Vegas,3.0,89109,0
MVLZqbw6vOkCjFApRBlSfQ,La Olmeca Restaurant,Phoenix,3.0,85042,0
YFamMJYgBmsFKj6x6xR_jg,The Alternative Cafe,Toronto,4.5,M5V,0
0i3oD3DqaxaHS22NbmGeCw,Asafiir Market & Restaurant,Phoenix,2.5,85017,0
uIbZjRRqR1OR-t2NBCa1Wg,Pizza Hut,Las Vegas,2.0,89118,0
6NVkLU4d556yKNUPqDjjlg,Athens Pastries,Toronto,4.0,M1T,0
mU3vlAVzTxgmZUu6F4XixA,Momofuku Las Vegas,Las Vegas,4.0,89109,0
TG-5UF3tHSP9xSq5L6b1Zg,Heart Sushi,Toronto,2.5,M2J,0
poSV39UqEg-gpESXafS9-g,Angry Crab Shack & BBQ,Phoenix,4.0,85044,0
Gt4z3AylNTsEPDkzkaC7HA,Stacks & Yolks,Las Vegas,3.0,89113,0
vFTKENEf3AxbodEshK5W2A,Brando's Sportsbar,Las Vegas,4.0,89139,0
opKWjqkJH2_cq_9t3r1RSw,Quiznos,Phoenix,3.0,85024,0
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,2.0,M3J,0
Dl2vgi5W_nbe-A97D0zgfA,Tasty Hut,Toronto,2.5,M2N,0
g6GXqg-QdDiQGLYMVqNOUw,Hapa Toronto,Toronto,3.5,M6G,0
oOGLDf2rzeCPS7UQ8hhPlQ,SU&BU,Toronto,3.5,M5H,0
y1-dT-QJa-iGmirS6zA3oA,Taste Of Tandooree And Sweets,Toronto,4.0,M4L,0
cHIhw4siparWV4yDiScGPg,The Ellery,Toronto,5.0,M4C,0
v8tPv4yFiZMGot4m9_EefQ,Jack In the Box,Phoenix,2.5,85009,0
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,Las Vegas,4.0,89109,0
bNynUUb2uYtHGLSD7mS3Bw,Shangrila Tibetan & Asian Cuisine,Toronto,4.0,M6R,0
JQIOlyOx7J7XzYzhSkJp9g,Umi Sushi Express,Toronto,2.0,M5V,0
webM3oChwDCkzZEmjrSeHQ,The Croissant Tree,Toronto,3.5,M4Y,0
J-SZZniOp7nNsCNbj5rIUQ,New Generation Sushi,Toronto,3.5,M5S,0
cWtUKKsnEYy1WeR1aEdyMA,Fonda Lola,Toronto,3.0,M6J,0
OVTY-NpcTA7iXbMQmusv3A,BJ's Restaurant & Brewhouse,Las Vegas,3.5,89135,0
wwgH65yjLssksjz8ASU3QA,Chipotle Mexican Grill,Las Vegas,3.0,89102,0
CFyPbqZaxoBTjOmVjSn_8Q,Sonora Taco Shop,Phoenix,4.5,85034,0
zpoZ6WyQUYff18-z4ZU1mA,The Goodwich Downtown,Las Vegas,4.5,89101,0
ruWTngdiC68O9la27hvvHw,Foundation Room,Las Vegas,3.5,89119,0
wVc3g-YfyDvkOLDecpr4DA,Five Doors North,Toronto,4.0,M4S,0
ZNVCrUxpMQPxO40hamEaKg,Woody's Burger Bar and Grill,Toronto,3.5,M6S,0
4EfiNcKSsafogIhAjwv0gg,Rustica Pizzeria,Las Vegas,4.0,89147,0
m2hz26KM3kLN_AS5CcEjPg,East Thirty-Six,Toronto,4.0,M5E,0
Ph-ZxS3WrhwjlIC07fo-Aw,Bagnet Bros,Toronto,4.5,M6A,0
5wbJ-4W2VxH11XHmJ_4h5g,Thai Noodle,Toronto,3.5,M6G,0
CfxikFi4mOK7vHc5BqCuLw,Bairrada Churrasqueira Grill,Toronto,3.5,M6N,0
ti1bb30WwnkDLuVvpTM6fQ,Las Islitas,Las Vegas,3.0,89101,0
MD4Pa7A3EyQDwscwCQqnmQ,Rubio's,Las Vegas,3.5,89123,0
gQg_z_bqR9Lp9oLuv659YA,40th Street Cafe,Phoenix,4.5,85032,0
K7ESHh6Uh5NptgI5bfsShQ,Peru Chicken,Las Vegas,4.5,89102,0
d9YAMj9ldM4jyBNn5bIBrg,LA Subs & Salads,Las Vegas,3.5,89109,0
TLfBvo601IBNSkvymQnnZQ,Dominos,Toronto,1.5,M5V,0
2XUYdiTgCsDE0k61QC422A,Crepes Club,Toronto,4.0,M5T,0
JQvuCn7eEViv8JkYTVsskQ,Spring 'N Fresh Rolls,Toronto,3.5,M1L,0
oE-vW0S6wRh0YVki7_pVBA,Island Style 2,Las Vegas,4.5,89146,0
t4bBKVXbr8bIN9nEJIobYg,Saffron Flavors of India,Las Vegas,4.0,89129,0
gkAWemHxnnAawJ6CThOrvg,Ossington Stop,Toronto,4.0,M6J,0
lo8WwqKogC-kz4toRvkdUQ,KOKO! Share Bar,Toronto,3.5,M5R,0
YRYO4dkcA26k-cmCYxaY1A,Booster Juice - Liberty Village,Toronto,4.5,M6K,0
ld0max-y0Uba4gUDC9c4Yg,Bombay Chowpatty,Toronto,3.5,M4L,0
K6XIGkyk7-fuOQtA8i7p6A,Mill Street Brew Pub,Toronto,3.5,M5A,0
eFZwGBf2Ec5e5FdHo76gQQ,Southern Table,Las Vegas,2.5,89115,0
YAdyu9ovEiOZXBWkD0H8-Q,Jerusalem Restaurant,Toronto,3.5,M2J,0
4iY-JA8swpJcLMGFit_G-g,KFC,Toronto,1.5,M5B,0
DGPo_cIF9fHkfgYQkxhiMQ,Mr Souvlaki,Toronto,2.5,M8X,0
q4M0sb8Sbyg4ExpSjwtW1g,Kensington Cafe,Toronto,2.0,M5T,0
U4ePUdVasbs-icGNJ0Ojaw,McDonald's,Phoenix,3.0,85015,0
7PHMqeH3ypMtmYVV9eyb-A,Dairy Queen,Toronto,2.0,M6B,0
lgdde-A-rnzOw9ybmL82pQ,Whataburger,Phoenix,3.5,85015,0
mTD9IKo7loPg6QTLDcL6YQ,Eggsmart,Toronto,3.0,M5G,0
eSLwC2iFJOU4UWXyuPiTpg,Hennessey's Tavern,Las Vegas,3.0,89101,0
2gDHQELrlq3jVuZZfJeWUg,Chop Chop,Toronto,4.0,M6J,0
TvRNDo_SfRSmTO2q6j_rFw,Southwest Restaurant Supply,Phoenix,4.0,85008,0
MXC9pwIxovWUc9yu1F8OxA,Sushi Twister,Las Vegas,4.0,89122,0
fIBrbhvU9T2PZuch_wBK_g,Panago Pizza,Toronto,3.5,M5M,0
MZRqxvBkJLjKcoOjNz7yLA,Carlos'n Charlie's,Las Vegas,2.5,89109,0
Idk-QTyUZq9w0ALh5cyvrw,Pizza Pizza,Toronto,2.0,M5V,0
V4BYvw51GBAj7pv2n7XtOw,Pizza Hut,Las Vegas,2.0,89130,0
jfK5RhtgZ9-lulCzMwpZbA,Shisha&Co,Toronto,3.0,M4Y,0
ALouXcCfsrnbpNEpO9-Y3A,The Pizza Buffet,Phoenix,3.0,85032,0
BgftrM9F8Gp7VoCmmX2Guw,Tim Hortons,Toronto,3.5,M4P,0
uuGEGvTJEWwUycI_03e7WQ,Bailey's Cafe,Toronto,5.0,M5T,0
h3pMMRwqBjMeMtk0_qQzRQ,Mezzo Bistro and Wine,Las Vegas,4.0,89130,0
rmaNVBR2D_10blPLk_jtTA,Trios Bistro,Toronto,4.0,M5G,0
8lkbt2gpgZ5pC77LGts_sg,Picnic,Toronto,3.0,M5X,0
eZhrK4eAn47tNEDXwFr8OA,Burger Factory,Phoenix,3.5,85013,0
lUIKCofKNVMluW0LAw1eEQ,Happy Tummy Filipino Cuisine,Toronto,4.0,M1W,0
LQZ2yBIAFmXYbDD0Z2Nhug,La Gloria,Las Vegas,2.5,89019,0
iB9By3dVS6BydSUiDHxLyw,Half Moon Sports Grill,Phoenix,3.0,85016,0
3sXlZWM9B72_r-dYBIgmyg,McDonald's,Las Vegas,2.5,89117,0
wjf1uZNr6E4LQ0nUNHX5AA,Rivas Mexican Grill #2,Las Vegas,3.5,89121,0
WFV1PlbIZpua2xZIPJfmVA,Vons,Las Vegas,2.5,89119,0
n0bg7kf6HcpFchCtxJyc5A,Mr Chow,Las Vegas,3.0,89109,0
DtJEfQtw-D-ILTnWktrCtw,DQ Grill & Chill Restaurant,Toronto,3.0,M1J,0
r8Jr-7YfkhJL2nxk9lxUNg,Frank & Fina's Cocina,Las Vegas,4.0,89147,0
L-IyrAwnrg9A2yW7zPI_UA,Breakfast Bar,Las Vegas,4.5,89129,0
4Ua5_CI0rKq3ar5hUTUprw,KINTON RAMEN,Toronto,4.0,M5B,0
aMF8cG445ONPRKBsBYqofg,Breakfast Club- CityScape,Phoenix,4.0,85004,0
owxcYAUca_6K6BAUX4V48w,D'Pinoy Joint,Las Vegas,4.0,89123,0
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio,Las Vegas,3.0,89109,0
7IF5cjvH1d97pzvYPnf9Mg,Savera Indian Cuisine,Toronto,4.0,M6C,0
K12EYif4vVDBno8S5RaWMQ,Mars Food,Toronto,3.5,M5T,0
0FH5h58Qls1VIuXh5QORlg,El Sol Mexican Art Cafe,Toronto,3.0,M4J,0
9K4WIS_4L94vkExuHcc17Q,El Super,Phoenix,1.5,85033,0
Ql_J2DSIE8QYp5rXf3721A,Cafe Chloe,Las Vegas,4.0,89147,0
QkSf6Dgn4hYWNfaT6_kd5A,MIX 94.1's Bite Of Las Vegas,Las Vegas,3.5,89117,0
m7v-K-BARyZu6lePJw8u6g,Cacao 70,Toronto,3.5,M5V,0
02BXFKzu1rgaYulNGYvi6g,Matsuda Japanese Cuisine,Toronto,3.0,M1W,0
1r9xmPVZqsiTNQr_FAcs8w,Mary Coyle Ol' Fashion Ice Cream,Phoenix,4.0,85014,0
SJVrnBT80VtUScxxIofB-A,Foods 2 Go,Las Vegas,3.5,89103,0
MtxfrJwF-OTvJGyWV1PfzQ,Mariscos Chihuahua,Phoenix,4.0,85015,0
Sr-_q9OcQCmbkjMxZhHgjw,Prenup Pub,Toronto,3.5,M5T,0
L0T0tx47qXd15FOrLoKUng,Pita Land,Toronto,2.5,M5A,0
uqo0qY32KN0wyzsB30hB5A,Denny's,Las Vegas,3.0,89119,0
_RYkQNjV_D6xOzRp3RwVOQ,Domino's Pizza,Phoenix,2.0,85035,0
aAGo2MMC2hQlG5uhPPNnjA,Su&Shi Noodle Bar,Toronto,3.0,M1P,0
NXT94mdw1KWadc3q0u0KYg,A.Y.C.E. Buffet,Las Vegas,4.0,89103,0
FVospBWddyS7IpbEuFSqgQ,LBS Patty Wagon,Las Vegas,2.5,89135,0
7qFtiPg0gdbk911_mj6LoA,The Broiler,Las Vegas,4.0,89121,0
w96oa6oQk2kolYfy8Ja2Mw,Los Jarritos Restaurant,Phoenix,3.0,85008,0
1i4iRBkkNU_o_S2pY7W7kQ,Panda Express,Las Vegas,3.5,89104,0
