restaurant_id,prix,emporter,livraison,terrasse
qov0ZyFFLCIKM-9ewBqPjw,1,0,0,0
Xdq85F77l3obo0SfuNtNQA,0,0,0,0
Sovgwq-E-n6wLqNh3X_rXg,2,1,0,0
O9O0tmaFq4_n4jEENEc1NQ,1,1,0,1
42-UJ-c_97IeqUc6BWjmnA,2,1,0,0
HtDqG-J4yumWEVf-YA4Tdg,2,1,0,1
VnibgMdZkBqnMDnY4BWPUg,2,1,0,0
avdZfgCUrkirUbizXZGMAw,1,1,0,0
JCtTTygnD0cN8246-8OkPg,2,1,0,0
pxv5jBUOgsg6Rf6Z88e4mg,2,1,0,1
GHS1rVjO-RMcRB6WJLpCDQ,2,1,0,1
t_XpjR3_Cf7r9tj3w3vAbw,2,0,0,0
6wwb9CQ_tTfmpqoak0ZAhQ,1,1,1,0
giCq1MmW-_S2tvNOAHvJcQ,2,1,0,1
v8KJxkaqdahn90r7chXQZg,1,1,0,1
Asy49gKgikq_NkYsC_7c0Q,1,1,0,1
rzSpnojxrHra_wFeN5KpMQ,2,1,0,0
MVLZqbw6vOkCjFApRBlSfQ,1,1,0,0
YFamMJYgBmsFKj6x6xR_jg,2,1,0,0
0i3oD3DqaxaHS22NbmGeCw,2,1,1,0
uIbZjRRqR1OR-t2NBCa1Wg,1,1,1,0
6NVkLU4d556yKNUPqDjjlg,1,1,0,0
mU3vlAVzTxgmZUu6F4XixA,2,0,0,0
TG-5UF3tHSP9xSq5L6b1Zg,3,1,0,1
8AAHDz9VIAvq8XbKJHrSrg,1,0,0,0
poSV39UqEg-gpESXafS9-g,2,1,0,0
Gt4z3AylNTsEPDkzkaC7HA,2,1,0,1
vFTKENEf3AxbodEshK5W2A,2,1,0,1
opKWjqkJH2_cq_9t3r1RSw,1,1,0,1
LzYy9DdprXyI2zXNSP267g,2,1,1,1
Dl2vgi5W_nbe-A97D0zgfA,3,1,1,0
g6GXqg-QdDiQGLYMVqNOUw,3,1,0,1
oOGLDf2rzeCPS7UQ8hhPlQ,2,1,0,1
y1-dT-QJa-iGmirS6zA3oA,0,1,0,0
cHIhw4siparWV4yDiScGPg,0,0,0,0
v8tPv4yFiZMGot4m9_EefQ,0,1,0,0
XXW_OFaYQkkGOGniujZFHg,2,1,0,0
bNynUUb2uYtHGLSD7mS3Bw,2,1,0,0
JQIOlyOx7J7XzYzhSkJp9g,0,0,0,0
webM3oChwDCkzZEmjrSeHQ,2,1,0,1
J-SZZniOp7nNsCNbj5rIUQ,2,1,1,0
cWtUKKsnEYy1WeR1aEdyMA,2,1,0,1
OVTY-NpcTA7iXbMQmusv3A,2,1,1,0
wwgH65yjLssksjz8ASU3QA,1,1,0,1
CFyPbqZaxoBTjOmVjSn_8Q,1,1,0,1
zpoZ6WyQUYff18-z4ZU1mA,1,1,0,1
ruWTngdiC68O9la27hvvHw,3,0,0,1
wVc3g-YfyDvkOLDecpr4DA,3,1,0,1
ZNVCrUxpMQPxO40hamEaKg,2,1,1,0
4EfiNcKSsafogIhAjwv0gg,2,1,1,0
m2hz26KM3kLN_AS5CcEjPg,2,1,0,0
Ph-ZxS3WrhwjlIC07fo-Aw,2,1,0,0
5wbJ-4W2VxH11XHmJ_4h5g,2,1,1,0
CfxikFi4mOK7vHc5BqCuLw,2,1,0,1
ti1bb30WwnkDLuVvpTM6fQ,2,1,0,0
MD4Pa7A3EyQDwscwCQqnmQ,1,1,0,0
gQg_z_bqR9Lp9oLuv659YA,1,1,0,1
K7ESHh6Uh5NptgI5bfsShQ,1,1,0,0
d9YAMj9ldM4jyBNn5bIBrg,2,1,0,0
TLfBvo601IBNSkvymQnnZQ,2,1,1,1
2XUYdiTgCsDE0k61QC422A,2,1,0,1
JQvuCn7eEViv8JkYTVsskQ,1,1,1,0
oE-vW0S6wRh0YVki7_pVBA,2,1,0,0
t4bBKVXbr8bIN9nEJIobYg,2,1,0,0
gkAWemHxnnAawJ6CThOrvg,2,1,0,0
lo8WwqKogC-kz4toRvkdUQ,3,1,1,0
YRYO4dkcA26k-cmCYxaY1A,2,1,0,1
ld0max-y0Uba4gUDC9c4Yg,1,1,0,1
K6XIGkyk7-fuOQtA8i7p6A,2,1,0,1
eFZwGBf2Ec5e5FdHo76gQQ,1,1,0,0
YAdyu9ovEiOZXBWkD0H8-Q,2,1,0,0
4iY-JA8swpJcLMGFit_G-g,1,1,0,0
DGPo_cIF9fHkfgYQkxhiMQ,1,1,0,0
q4M0sb8Sbyg4ExpSjwtW1g,2,1,0,0
U4ePUdVasbs-icGNJ0Ojaw,0,0,0,0
7PHMqeH3ypMtmYVV9eyb-A,1,1,0,0
lgdde-A-rnzOw9ybmL82pQ,1,1,0,0
mTD9IKo7loPg6QTLDcL6YQ,2,1,0,0
eSLwC2iFJOU4UWXyuPiTpg,2,1,0,1
2gDHQELrlq3jVuZZfJeWUg,1,1,0,0
TvRNDo_SfRSmTO2q6j_rFw,2,0,0,0
MXC9pwIxovWUc9yu1F8OxA,2,1,0,0
fIBrbhvU9T2PZuch_wBK_g,2,1,1,0
MZRqxvBkJLjKcoOjNz7yLA,2,1,0,1
Idk-QTyUZq9w0ALh5cyvrw,1,1,0,0
V4BYvw51GBAj7pv2n7XtOw,1,1,1,0
jfK5RhtgZ9-lulCzMwpZbA,0,0,1,0
ALouXcCfsrnbpNEpO9-Y3A,1,1,0,0
BgftrM9F8Gp7VoCmmX2Guw,1,1,0,0
uuGEGvTJEWwUycI_03e7WQ,0,1,0,0
h3pMMRwqBjMeMtk0_qQzRQ,2,1,0,1
rmaNVBR2D_10blPLk_jtTA,2,1,0,0
8lkbt2gpgZ5pC77LGts_sg,1,1,0,0
eZhrK4eAn47tNEDXwFr8OA,1,1,0,0
lUIKCofKNVMluW0LAw1eEQ,1,1,0,0
LQZ2yBIAFmXYbDD0Z2Nhug,2,1,0,0
iB9By3dVS6BydSUiDHxLyw,2,1,0,1
3sXlZWM9B72_r-dYBIgmyg,1,1,0,0
wjf1uZNr6E4LQ0nUNHX5AA,1,1,0,0
WFV1PlbIZpua2xZIPJfmVA,2,0,0,0
n0bg7kf6HcpFchCtxJyc5A,4,1,0,1
DtJEfQtw-D-ILTnWktrCtw,1,1,0,0
r8Jr-7YfkhJL2nxk9lxUNg,2,1,0,0
L-IyrAwnrg9A2yW7zPI_UA,2,1,1,0
4Ua5_CI0rKq3ar5hUTUprw,2,1,1,0
aMF8cG445ONPRKBsBYqofg,2,1,1,1
owxcYAUca_6K6BAUX4V48w,2,1,0,0
K7fip0nDFFdCC7OCnNOotQ,3,0,0,1
7IF5cjvH1d97pzvYPnf9Mg,2,1,1,1
K12EYif4vVDBno8S5RaWMQ,1,1,0,0
0FH5h58Qls1VIuXh5QORlg,2,1,0,1
9K4WIS_4L94vkExuHcc17Q,1,0,0,0
Ql_J2DSIE8QYp5rXf3721A,3,1,0,0
QkSf6Dgn4hYWNfaT6_kd5A,2,1,0,1
m7v-K-BARyZu6lePJw8u6g,2,1,0,0
02BXFKzu1rgaYulNGYvi6g,2,1,0,0
1r9xmPVZqsiTNQr_FAcs8w,1,0,0,0
SJVrnBT80VtUScxxIofB-A,1,1,0,0
MtxfrJwF-OTvJGyWV1PfzQ,2,1,0,0
Sr-_q9OcQCmbkjMxZhHgjw,2,1,0,1
L0T0tx47qXd15FOrLoKUng,1,1,0,0
uqo0qY32KN0wyzsB30hB5A,1,1,0,0
_RYkQNjV_D6xOzRp3RwVOQ,1,0,1,0
aAGo2MMC2hQlG5uhPPNnjA,0,1,0,0
NXT94mdw1KWadc3q0u0KYg,2,0,0,0
FVospBWddyS7IpbEuFSqgQ,1,1,0,0
7qFtiPg0gdbk911_mj6LoA,3,1,0,0
w96oa6oQk2kolYfy8Ja2Mw,1,1,0,0
1i4iRBkkNU_o_S2pY7W7kQ,1,1,0,0
XhJWPRqwVCZKr7vieCKX6g,2,1,1,0
jRRC_tlEgOmDIhnB2qN2uQ,0,0,0,0
RUJymwuG7ICtEZpXLqJpUg,1,1,0,0
efFIGYJDnqPnjXlASxF7PQ,2,1,0,0
r9J4uFdWhDgH8poy1KTdDg,1,1,0,0
EvOHshSlR5t9NwhUuu0YJg,0,0,0,0
6QUuDlLjNDQWFCbJ9--jsQ,2,1,0,0
PyrcymoNDAJDm_Zn9yl-7A,2,1,1,0
yWMpjE_3SSv3QfJxJ_H-4g,1,1,0,1
75i9St7QE12NX5JM-Zt90g,1,1,0,0
Fw0u5YqMSLXhmNevrCPBMg,3,0,0,0
2Li0n3-NsCNAje1pZYtHXQ,0,0,0,0
XVhI4DbI7mbpySm_jTS18A,2,1,0,0
oBuFzfKprMOxd9T2ytjZhw,1,1,0,1
evdJO0v9rvVixieNEnaeJg,2,1,0,1
Ipkl7KtlqxCe8bMMkwHwPQ,1,1,0,1
kwLlQn95rqiqvmM4Yc2hIg,1,1,0,1
G_22Q3dn5szG7W8NpEEgwg,2,1,1,0
GkrElnysLT5iWSEbqcVkzg,1,1,1,0
2Y7voMZLcJ4YYC8_UjEuPg,1,1,0,0
VEM9ddboePvhvucd3jAbVQ,1,1,0,0
EUWBT5GDxPC95w9itZ1EHw,2,0,0,0
i914BRmIlPSjJpW5B_cS8Q,0,0,0,0
eRQwgSQD1KyCmJk_PAGOXQ,2,1,1,0
sL7RKR9srM8vd0HAMApgpg,3,1,0,1
IDex-hVAfYnVMNF8l0t_ag,1,1,0,0
njiPpJhy94Ojq91Bev6ckA,1,1,0,1
iPa__LOhse-hobC2Xmp-Kw,1,1,0,0
6Z6IyosSMciZtwk8hRLRag,2,1,0,0
ri8oXRCZSTswLuGjN4pqBg,2,1,0,1
8kToK23uEo5su6VftV8ZOg,2,1,0,1
eszo5NGbX8Cn2gfuUj3gAQ,1,1,1,0
KOA3EA_eFxiRz5P2lAmM_Q,1,1,1,1
kqIjHVFbhg-mqRGRhpRKpg,2,1,0,0
Z25WwYfb-TqP68Hbfqjbzg,0,0,0,0
xmAakatNKpvIJ-Fmq5swCw,2,1,0,1
8zO1gDlfujftc6ZJr43nHA,0,0,0,0
Sv0mCDEF0-V-HGR0nk5Egg,1,1,0,0
yo8yB3hdqvbvj8huzXpKWQ,1,1,1,0
Pft_PMCvtmsN2YkDzm1UtQ,2,0,0,0
aKcqKNcbwNydCBnvAA4TeQ,2,0,0,0
fK6Y7qF0ek4iR_Dt46nxuA,1,1,0,0
M64mDfxaHtBGdn6AoTVwxg,1,1,0,0
4hwe5w3opbrwFzezR6i7ig,1,1,0,0
EoUYBTQWpUJr7Sp6Kpw1aQ,1,1,1,0
XUY2ZBiVPrJHyYisPL9EyA,2,1,0,0
kr27iu084jHMbpXXTu28ow,1,1,0,0
c65l1HepL-5Zqh_2fJ7ezw,2,1,1,0
N0apJkxIem2E8irTBRKnHw,2,1,0,0
N6CJerqD19UIZ51J7-hgDQ,1,1,0,0
-ktGd4cMY0V91Ihq4VQPJQ,1,1,0,1
-jKBFjNTbiafSdunQy6dlQ,2,1,0,0
zhxnD7J5_sCrKSw5cwI9dQ,1,1,0,0
FgHjnpJkCMj62b9P6n7Iig,2,1,0,0
ZZRfuFBTfnTx_XSB0tkIkw,2,1,0,0
82uTKEiIW8yqTPZFEfP1Xg,2,1,1,0
sENKAK309JW663SokXQ5RQ,1,1,0,0
uCHdWwomBaXwBkUww5kYGQ,1,1,0,0
1HplwLVbBid-Bgw1sEPGFg,2,1,1,0
I3STZd5iAvUL9MNLF_DUug,2,1,0,0
f-2ZS7X9KbGGJ2Ql1dBwEg,1,1,0,1
RxYyUo3fHpmUfKuvxmGGxg,0,0,0,0
kABF0hYfAEnl166mn1zR1A,1,1,1,1
KpEgsQz0eCQfL7kfkZ8QeA,0,1,0,1
YSdYX5yxpnae7Fb1HGMlOw,1,1,0,0
bRR4gsjHv0F_RnRGjQBqlg,1,1,0,1
HPrYNgMkdQWEE4XLzLqPAA,0,0,0,0
5V6u8hbA5zByb5k8I68z2A,1,1,1,0
-ITj6Pu8Gdw8MmLf0XBEKQ,2,1,0,0
ZOg3fkp1xxPEe4v2nqhydQ,1,1,0,0
K-F829eoeo_38nTL9xLWEQ,0,1,0,0
bH3xVTnb_5w6k7ILK82Kaw,1,1,0,0
1gKfooshVPeDMQZM3mCN0A,0,0,0,0
x8_NelKV1JY5S5bN7mWJuQ,2,1,0,1
0-fJRl595ZfHFyLQ3cROUg,2,1,1,0
gugN1sgyheBJ6aKtNcv_gQ,2,1,0,1
S_bG5WWbtNXhhY9Y0GTcSg,2,1,0,1
fmnE6VQLBhgIrb6RBuqmjA,2,1,1,1
hb96ToDVKWQkAj5h-UB5Ow,1,1,0,0
NDnRT8QPfDUq35fyhvOvCw,1,1,1,0
Q4n0Olo50fIhi6a5apuraA,0,0,0,0
MldtbULi0uqWxduSyE663w,1,1,0,0
tpoSNhUvEUBNMpcuP331mg,2,1,0,0
ypfFfR3-PbtoslIhohNstw,2,1,0,0
2vu5RPLxvAqY0PK5olT7QQ,1,1,0,1
jbbFSVdIrac2QBuSV-NBLw,2,1,0,0
DgHXVoAZ4XzbcQMahuJCbw,2,1,0,0
rGZtr_ZfOVfmj9aTLV11Rw,1,1,0,0
VrGI7_nRjXpn0415S3coGQ,1,1,1,0
Y41j3CfQ35nvEFCV3YPRTQ,4,1,0,1
3LQhD2j97GuVIDAciQzX2Q,1,1,0,1
_U9_mzobQzDQygH50NoxUw,1,1,1,0
RwRNR4z3kY-4OsFqigY5sw,1,1,0,0
sSp-ZbEsVDKf8Y2OAXS40A,2,1,0,0
GQCmcU4aD6GEq7Eo7pKqUg,1,1,0,0
Ljknr0VF5Ia2DlTzELg-Kg,1,1,0,1
6Iu4YDjAPrDRRrPCt_E2zA,2,1,0,0
rfgln6-7WFCu7S7fOoqMdA,1,1,0,0
tTx6Ac4yQWNnRW2qMHFztg,2,1,0,0
VqutAZTwEgFj7FNoTjk3CA,1,1,0,0
j00iBr6uYnwgFs_J5y9f0w,2,1,1,0
4670Yw1xIefONEViw5NDFQ,1,1,0,0
0VjHFdczi6Nln_nn8bucJQ,1,1,0,0
f5iPbCVgv-2x00ZBoOwU7A,2,0,0,0
ZSONEY8fvrMHyK7vzK4yPA,1,0,0,0
buTa1akbH0pO_P10v99_eA,2,1,0,0
BUBGQiHeHhLDALQm8Q4u1w,0,1,0,0
h4Q-uSoOIhMoIsOhat6l3A,2,1,0,1
x8O-Mll5ksDpeIgtA0XY-w,2,1,0,0
fjQL0SVmPCCKqHaUU7tYKA,0,0,0,0
XTtNTWH_Nqv27RC7OtS7dQ,2,1,0,1
pdgzBiQBs8HGUBJzXe9j6w,1,1,1,0
ai5dbb7P-qwt113PaJJCwg,2,1,0,0
ZDx54hHdiULbtD15JAy2fg,1,1,0,1
BlrvqjGanZvjlNsnIyvAXQ,2,1,1,1
j-u1rC9zRW6D7oiK89QpQA,0,0,0,0
0859wfd1BQHG46Zpwhc0ZQ,2,1,0,1
_MFOesFi37QwBKtTspCarw,1,1,1,1
Kbbm6Vd5UdbP10dwjBghRw,1,1,0,1
9cflYye_S2xNeb3C0mG3ng,2,1,0,0
KENynjpbyq33DjGWXOip2Q,1,1,1,0
PkqN5st3zZ_Xce_5QlBtNQ,2,1,0,0
gpb18i6bLxl5feUrJFmxTQ,2,1,1,0
5n2dA_QqO4c_7pSK0Of6AQ,2,1,0,1
KGMyW-_eq4Errzp7AA8s0Q,1,1,0,0
iO0SF5Eyfj7Ew1Cv_s1YnA,1,0,0,0
bFaFb7wu7swOp5qD8lNMog,2,1,0,0
vjTVxnsQEZ34XjYNS-XUpA,1,1,0,0
qL1YorxvE_D-xoPF9f6f8w,2,1,1,0
XE1DgD6as8UHpmz0XK45qg,0,1,0,0
tAdgAmRZnAOvCipAr2trqQ,1,1,0,0
hPclwunHi36YV8cPghWJBg,1,1,1,0
W-l_Nzp-0LmUPTRcLbFGFQ,1,1,0,0
tZt9k3BZ0AaXT4XCOEeRwQ,2,1,0,1
zOL260xaXDYZZPBItzALxQ,1,1,0,0
VeYLpoglt8XepYdN2PjSmA,2,1,1,0
nQlEAP941EKh3MNlG0bzwg,2,1,1,0
-ug8U8rDNpW5s_4qCowtzg,1,1,0,0
p0Z87V-52h_4Sqynh519vg,0,0,0,0
NqFZbuw5D-pj7FySj9lwXw,0,1,0,1
vM-5-paNxlVppFj-pSBjxA,2,1,0,0
cezXueCCEUYphNJ_jl9PhQ,1,1,0,0
6gd8wlow5V7fOsdTysKnUw,0,1,1,0
vqYCZseV9WqasZnO-iSQtg,2,1,0,0
n_J4ryIX_f2CVdse8Wd-Ig,2,1,1,1
N6BDiFk2CyJTMPGUlcOfAg,1,1,0,0
Ki8seQY5mtXc36xjoMfeDA,2,1,1,1
w1dxpzzh5I3oo2vaICgdig,1,1,0,1
f_eiOrEcMnkHB7GvQVOHkQ,2,1,0,1
vUczj8SVTJ8bKIjZ7yKsvQ,1,1,0,0
BYDs_o6U4CLxJec8k1Q90Q,2,1,1,0
RTKVzDedmoWN8YjTcMBoNg,0,0,0,0
fK5pISvzFanBY_W9D3C3rg,1,1,0,0
GGbo2tJk2yQuPxO5aWG3rg,0,0,0,0
E8xAQF1p5kcPYoSpiiwr8Q,1,1,0,0
PgJgpW4TKQ8IoALH2Yq-zA,2,0,0,0
mYlNFkIiFY3SyDl-nPWR5g,2,1,1,1
f8IMQgRwo-8GP372MElDGQ,2,0,0,0
4n81G-pmC3rfhmaPsbwYKg,0,0,0,0
iLlPXAA6NYTgWaG4DgCNEA,1,1,0,1
kB1S2GJUjE2k3XN1WQS9tQ,1,1,0,0
r_2voyLZfKpWDc02fXhGkw,2,1,0,0
4WW0U2mKgFYJILnWLmUwLA,2,1,0,0
Nw_-4DFjYK6BDG0CwNwSvQ,2,1,1,0
l07ctcrDMV--TYwe3uzebQ,2,1,0,0
JVTIY3KAIaIiL0fxY82SoQ,2,1,0,0
65IxMPJtsgMlG-fCJy7SAg,2,1,1,0
QJf992yAgUpNeFMuTTPQ1A,2,1,0,1
wP6__WwjrJn_i1PdLLehtw,2,1,1,0
k6cFy32TrLN9Cjiiset_dg,2,1,0,0
DYGCzsHi7pT4AAe8kh5Dug,2,1,0,1
2X5I7wY_bqYWOub-q2Ba3Q,2,1,0,0
-YWr1wm_NaAlgEf9TZzsMQ,1,1,0,0
9B1Rf_KjWBtTNXwPCmYluw,1,1,0,1
3h5jLa-kbHg0cL7v9En0Lg,2,0,0,0
JrD90K-V1tfPWbWjPgSXmA,3,0,0,0
pkxhsLgD1Ai_P0I3_NofbQ,2,1,0,0
5i-SK1EztIn6YnhcRvatTQ,3,0,0,0
zEd3Ex_k3vHiBbBPWRrO7Q,1,1,0,1
LdB-ymK-cauStX7TxUAs_w,2,1,0,0
qk09cLxOZBeKsbxQiJD6rQ,1,1,0,0
qJEtXdrOQeo9py0Wqr6LKQ,1,1,0,1
FKnIIONBcfdPSVW-r5_zfw,2,1,1,0
65kCKrnO3SulNYEen0itGg,1,1,1,1
tpmxNp4q1HpjAJLUR5zhYQ,1,1,0,0
F_oPMHJrH42R67xp5eKtQA,1,1,1,0
CVt6kBVBABSq-NA_FZfrVw,2,1,1,1
Zp9RMGJKVc9Qkhj4QqyROw,1,1,0,1
0q_BHpxbikVtPRRLRu-U0g,4,0,0,1
R9mqW9qeJW4ZrTyDQZ6xvg,2,0,0,1
Wyc49dq1r5uMqBl9bHVPAw,1,1,0,0
ScZ6USN3-uw9Rb9Jl97_MQ,1,1,0,1
1kVicFRGjgUrB6IezlTTdw,2,1,1,0
-av1lZI1JDY_RZN2eTMnWg,2,1,0,0
D6WXf0lB4pfuXZH3P7c5Ow,2,1,0,0
zgQHtqX0gqMw1nlBZl2VnQ,2,1,1,0
bY5f0CV5u3L1b7bGuNUA8A,2,1,1,0
scDoMngWB0k37qgb7Ec-tQ,2,1,1,1
dizdLoOk0GMaSS_qQAuklQ,4,0,0,1
0Nb4piKDUVbedlrakwEUuw,1,1,0,0
eoyvbnRYQe-z85e8Rc6vAg,2,1,0,0
EOugEwUv8JXT6hXeiG8zoQ,2,1,1,0
hH8002bWtOFYtLgarFZBsg,2,1,0,0
OKUiKL_s5CrrLFAuEeB5MQ,0,1,1,0
f8nKl6RihBJoF13i3vt0fA,0,1,0,0
8oVyhkGvcFd_pXwvxOzOxQ,1,1,1,0
sppmLnZKcbQ6cR2JIFL84g,2,1,0,0
8BT-nH2aWf6nyIdK797OHA,0,0,0,0
dqtWVr1WlaQcmPPCrmZH3w,1,1,0,1
vOZvmOrzx3TbFUWZSgzwTw,1,0,0,0
KDh82ODr4adz9ck6ltQ_YQ,2,1,1,1
kcpu_H4BaMY0dqHY8khoGQ,2,1,0,1
KhXu_LqzbJHQIt8ohpN1_w,0,1,0,1
m7WvWdPmaAdLUR-iYjbeGQ,0,0,0,0
0SNSRmPbydrspRqWz82F5Q,0,0,0,0
VXH7zXcZzXlmAVN8GSjGRQ,1,1,0,0
6xowh_GdOsRrz9QWN6nMxA,2,1,0,0
E1qCzAOYLTnbT9c6TA-YjA,0,1,0,0
3Hu-IPhq5I_jyb3YfeHpGQ,2,1,0,1
MsQTe82TCbZXDPG4LOgVoA,1,1,1,0
BQKPbuILIAG53XtIZ51s5Q,1,1,0,0
YhLrPdDWKd26l-fIGewO1w,2,1,1,0
8khf7GYXdRg4Xtp5tlkGkQ,1,1,0,0
V63RB78cOIBxED8KvsOcBQ,1,1,0,0
eBtEx6IQsQDoIDJXTDKdXA,1,1,0,0
PzItDWhnWrViLmAXQuMASQ,1,1,0,0
Zkw7LIIKJWHsdxkqU5VwXQ,2,1,0,0
8Sqd1E8Jhjt3pbsoyOZ4dQ,1,1,0,0
rReN_exlBKL3XqYnck3ndA,1,1,0,0
lZvr_VDNWjCN_PT67StkKQ,2,0,0,0
SAfuIUZMXrOnb3LWyvYjDA,2,1,0,0
aNGKQl-_xeUbMZGMIRGQew,2,1,0,1
ASuPC0RuCgfGj7-9j_DNZg,2,1,0,0
Gk3YpwgiQf47YKkAUZtQTw,2,1,1,1
3281FKql3HVOzSVxymjJRg,1,1,0,0
K0xJTPQR3UZ4eDsL940yfg,2,1,0,1
_JZ7hXqOZ_MngjPWFgER0w,2,1,1,1
dzKDFiWLkspVBJKGfT0M2g,2,1,0,0
IkmL3syVMj8zZxpL-7SYsw,1,1,0,0
5z-kd3h50BnaE1Ee8GV5bg,1,1,0,0
_qh5RDI84nVGwZiYDvCoyw,2,1,1,0
luZoeAWYeroo2hl7vn-CrQ,1,1,0,0
91JwvxaCYhLWnAOWp_AmeQ,1,1,0,0
fCpPsX76xgs4BKLe_uxAMQ,1,1,0,0
Hsn3CYnTsrQ2nJzTKefDQA,1,1,0,0
z0Q8-1RyCftpD4h2nIJwjw,1,1,1,0
2mKFNjIEktW2Nl1yV2cj7g,1,1,0,0
Nmxh4dUE952kjXDZOUHFVQ,2,1,1,1
VahVKCDFougCFlWH87OYZQ,2,1,0,0
PTbpP2T-Km0g11wB6h2lKg,2,1,1,0
NXpvhD0NRrk4Tx1AOhpZ8A,2,1,0,0
A2eA3LRbptrexCGw8fu67Q,1,1,0,1
k3fn9JFiNLNy2q5p0cE1kg,3,1,0,0
Qe9LBkscg4oxrNcx-ypdqg,1,1,0,0
jzM4dTlstNmGDPRT9SC6Hw,2,1,0,1
kqEvZj3BgmSKn4I-O-Adsg,0,0,0,0
D9Uf7UmU2KlgS_H8lJwOrA,1,1,1,0
G4hjhtA_wQ-tSOGpgGlDjw,1,1,0,0
MshSy-b-4qY5zdFioUWuzg,1,1,0,0
DPmZTwZuknnVPAeIGJq5SA,1,1,1,0
YNDxeeRUARbd8GRnscJSvg,3,0,0,0
iXA3bCGD4HNhx81UC8CEhw,1,1,0,1
HGWgviSrfGhodO79190OMA,2,1,1,0
QSwpHbPjDhWYKP8qlmlkXg,0,0,0,0
WRPlRsDK47DFl3dz65zhYg,2,1,0,0
xj6Xs3HHr7YBdY2gH3sOfw,2,0,0,0
Sl-AdSqrp9LJnv5EiSxo2w,0,0,0,0
5WtKBzHv1mL2-w1wcz3kpw,1,1,0,0
ScdakSPeGerwzJu2DILWLA,0,0,1,0
q33PbXYbEP7bRJQZovIKWA,1,0,0,0
vHaXbmEl6K_Lf-w5PFGBSA,2,0,1,0
Bh5VbI_9msk3GaD0kiKkmg,1,1,0,1
QMPDsRxHmDtap9ECO1Uwjg,1,1,1,0
bgwbuh4gS6bF7Ab1xFgYWA,0,0,0,0
QCe_OTC_9Vf5-oQuflQH7Q,1,1,1,0
XmfiEDGV1V1mqeEP7SurTg,3,0,0,0
jlviy68buL1X2UADI-Lnlw,1,1,1,1
fcEi7EwL32E1ypwzTi0NOQ,0,0,0,0
S6TMBqrsi4PLRFoQFPScjQ,2,1,0,1
Qw39dZRMZC0_XniRfskJGA,1,1,0,1
PbyqDJf815zRn-7p6vYpAQ,2,1,0,1
98WwIFhpPdg2Wk4EQet5Tg,0,1,0,0
bxCKBd1qsafnKXlWrCK20g,2,1,0,0
-BbnAc9YEO6pjvJGEtFbVQ,2,1,0,0
b3vRI8yXNK34hgC0Wd4Iag,2,1,0,0
mzREMIknfmagJugibXrCsQ,1,1,0,0
4VkLiFoIEjTTpbCRgxjnCQ,2,1,1,1
ZiH3Rfzacv3DoC9pwXZTpA,0,0,0,0
6Leb5-5Wl7OfPM12LaFQeA,2,1,0,1
9OD0pQ0QYa_7dO-LbOBFZQ,1,1,0,0
_y_XqheKUn3Dn6QoUY1t9w,0,0,0,0
SitCGPChCqlHO3bfn4GKLA,1,1,0,1
W1Yr6c2XDx_RBjb6WsV-aQ,2,1,0,1
qWflasEfK2strQg5Ulcz4w,2,1,0,0
ECOnq58qoeqwPuS59P1W-A,1,0,0,0
ghPeRAr7st98vc2Qsv_T0Q,1,1,1,0
Z70uWSYfXlPObNRyLK9MeQ,0,0,0,0
43PeF0ERpSIiEbXM6f9N2g,2,1,1,1
ggwOO8Tu5CPD7SvLG3ewEQ,2,1,0,0
FSnqO-YWUdRb0Xc95nXbvw,1,1,0,0
9vkVY5puIHRfKMgJB4LBnw,2,1,0,0
OY28pLbCh37_5sJIGjHO8A,1,1,0,0
agGJSdMTRrkA6VrYMbC-SQ,2,1,0,1
Vjzg0VOQsBWw1TA3iLol-A,2,1,0,0
tnE2pii5EM-9u6iAA1lPyw,1,1,0,0
S6dDwVGap_F1rbDwFmMUDg,0,0,0,0
01SiPgdiOskMC5bUJoyy_g,2,1,0,0
3E7TJiztCFxjRFJguohpmg,2,0,0,0
nVAJZ6BJ9PPlxDXn976R6A,1,1,0,1
KteURpvwtwYkZpqlZzkt-Q,1,1,0,0
ZluypQEguOOQ9urk3a1ooQ,2,0,0,1
7mFNJCgmZCiSjv2mzoP1Cg,2,1,0,0
A9B6jSj2FvIsK5gpDBXbCw,2,1,0,0
lCMOdWehkmMbb-BY4B4XxA,2,1,1,0
sZq-qUvoLgYxlDmIcxYWDg,2,1,0,1
Fihzq3H6od0AP2WFLCE5yQ,2,1,0,0
QOY3Tpm_-7-8px8jqibz4A,0,1,0,0
kZspuWnM0Y-Losvk2Rl0lA,2,1,1,1
x-38eLYLb2wi3jsbd8QOAg,1,1,1,0
oaqbLDW3wNqkynlnp4mvlw,3,0,0,0
JWN22sQ7cl9KjmIk0nMbUg,1,1,0,0
d6kfTFKpKJX93qAEPhBGAg,1,1,0,1
MTneG8wJrUxIzIfnHe_P-A,2,1,1,0
mHV6YRI_KWIUsVtI4qXJkg,1,0,0,0
AMM3qOH9DUQzJHm9Q3vHag,2,1,0,0
rZDi46tdwQoSAmxU50xiQQ,2,0,0,0
JJJA-y6eUQZn55hmEONo5A,1,1,0,1
IBZ6e3P0OqcPXVjvGlpueQ,2,1,1,0
a5LPHftunsV3OciDaumJXQ,3,1,0,1
gVILTnDFDsVuVdxFVkRK7A,2,1,1,0
